Biotype	Class	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	meanShuffle	stdShuffle	ShortName
polymorphic_pseudogene	Pseudogene	0.3033060357901122	0.0	47.315741583257505	stop_codon-polymorphic_pseudogene-Pseudogene	stop_codon	46.0	3	1	0	1.0	0.0	1	0	homo_sapiens	3297	Segment	170	46	871	806	754	0	866	0.0674013412866916	0.13374539030758217	Hsap
polymorphic_pseudogene	Pseudogene	0.0	0.0	43.28051643192489	stop_codon-polymorphic_pseudogene-Pseudogene	stop_codon	70.0	3	0	0	0.0	0.0	0	0	mus_musculus	6816	Segment	175	70	2299	1387	1563	0	1567	0.048904538341158064	0.07335680751173708	Mmus
protein_coding	Coding	0.08805297266835728	0.1232741617357002	40.426880811496204	stop_codon-protein_coding-Coding	stop_codon	1352.0	3	5	7	5.0	7.0	5	7	anaplasma_phagocytophilum_str_hz	56784	Segment	10	1352	16933	9184	13772	0	16895	0.08256501995321316	0.027560190532496233	Apha
protein_coding	Coding	0.042187951542918864	0.04851614427435668	42.47820464953414	stop_codon-protein_coding-Coding	stop_codon	7449.0	3	20	23	20.0	23.0	20	23	anolis_carolinensis	474069	Segment	28	7442	146578	97473	103903	60	126055	0.048239940486835685	0.0048091722254720365	Acar
protein_coding	Coding	0.039660604378034967	0.016112120528576704	32.481663167444594	stop_codon-protein_coding-Coding	stop_codon	13285.0	3	32	13	32.0	13.0	32	13	apis_mellifera	806846	Segment	19	13285	292167	122591	139486	481	252121	0.036745753686103125	0.0029200342455600672	Amel
protein_coding	Coding	0.1533130960046607	0.12265047680372858	39.798546591849885	stop_codon-protein_coding-Coding	stop_codon	1553.0	3	10	8	10.0	8.0	10	8	aquifex_aeolicus_vf5	65226	Segment	10	1553	22864	9952	16007	0	16403	0.1391583752805095	0.023155449576611455	Aaeo
protein_coding	Coding	0.022955737557045008	0.0062115525154357075	38.412132728454154	stop_codon-protein_coding-Coding	stop_codon	48111.0	3	85	23	85.0	23.0	85	23	arabidopsis_thaliana	3702778	Segment	38	48070	1111084	676213	746103	0	1169378	0.0221160750342425	0.002396232401898385	Atha
protein_coding	Coding	0.9496112528933468	0.2769699487605595	45.91864996933547	stop_codon-protein_coding-Coding	stop_codon	2407.0	3	96	28	96.0	28.0	96	28	archaeoglobus_fulgidus_dsm_4304	101094	Segment	11	2407	29555	16296	30125	0	25118	0.8010044531430797	0.10915887981280423	Aful
protein_coding	Coding	0.7004989164944817	0.4510406692536411	49.342589326210756	stop_codon-protein_coding-Coding	stop_codon	8502.0	3	278	179	278.0	179.0	278	179	aspergillus_nidulans	396860	Segment	23	8502	102643	80846	114975	0	98396	0.6927299118289543	0.011576110485692365	Anid
protein_coding	Coding	0.04551402400864766	0.028446265005404793	38.99015759230814	stop_codon-protein_coding-Coding	stop_codon	4185.0	3	8	5	8.0	5.0	8	5	bacillus_subtilis_subsp_subtilis_str_168	175770	Segment	18	4185	62590	29227	39306	0	44647	0.03801214853978045	0.008405951485319148	Bsub
protein_coding	Coding	0.017781887369525403	0.017781887369525403	25.66459804043601	stop_codon-protein_coding-Coding	stop_codon	1339.0	3	1	1	1.0	1.0	1	1	borrelia_burgdorferi_b31	56237	Segment	10	1339	23736	5618	8815	0	18068	0.01951872216179996	0.00563915460902091	Bbur
protein_coding	Coding	0.12348537470093385	0.046307015512850186	54.88384656942194	stop_codon-protein_coding-Coding	stop_codon	3085.0	3	16	6	16.0	6.0	16	6	brucella_abortus_bv_1_str_9_941	129570	Segment	13	3085	30980	33649	37464	0	27477	0.12165463222717002	0.022066918776556668	Babo
protein_coding	Coding	0.014892162130969118	0.005377725213961071	35.91443460044949	stop_codon-protein_coding-Coding	stop_codon	33583.0	3	36	13	36.0	13.0	36	13	caenorhabditis_elegans	2417379	Segment	53	33540	744938	446913	421275	0	804253	0.012555198386123808	0.0016494731311876207	Cele
protein_coding	Coding	0.014661036828524512	0.014661036828524512	27.33257095941825	stop_codon-protein_coding-Coding	stop_codon	1624.0	3	1	1	1.0	1.0	1	1	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	68208	Segment	21	1624	27978	7083	11560	0	21587	0.014626941394039573	0.00691212000485338	Cjej
protein_coding	Coding	0.9066048391891088	0.698531597408002	47.90737768265858	stop_codon-protein_coding-Coding	stop_codon	1602.0	3	61	47	61.0	47.0	61	47	candidatus_korarchaeum_cryptofilum_opf8	67284	Segment	10	1602	18933	11743	20491	0	16117	0.9178725928138001	0.055888299316317114	Ckor
protein_coding	Coding	0.41315485043794414	0.28330618315744743	55.41705031045636	stop_codon-protein_coding-Coding	stop_codon	2017.0	3	35	24	35.0	24.0	35	24	cenarchaeum_symbiosum_a	84714	Segment	7	2017	21503	21134	25812	80	16185	0.355532788572878	0.04134026966732931	Csym
protein_coding	Coding	0.0	0.07989773090444231	38.8196441887717	stop_codon-protein_coding-Coding	stop_codon	894.0	3	0	3	0.0	3.0	0	3	chlamydia_trachomatis_d_uw_3_cx	37548	Segment	10	894	11982	6819	7757	0	10990	0.03195909236177693	0.03273869698268133	Ctra
protein_coding	Coding	2.297225658243506	1.754075947954353	64.0280503343533	stop_codon-protein_coding-Coding	stop_codon	6831.0	3	1235	943	1235.0	943.0	1235	943	chlamydomonas_reinhardtii	537605	Segment	17	6831	100218	137707	206511	96	93073	2.3267091158592925	0.03221635735557057	Crei
protein_coding	Coding	0.4449223239776056	0.30279435937364824	54.71246894812947	stop_codon-protein_coding-Coding	stop_codon	3853.0	3	72	49	72.0	49.0	72	49	chloroflexus_aurantiacus_j_10_fl	161826	Segment	12	3853	36421	38861	49678	0	36866	0.49085164398511294	0.04533368988367235	Caur
protein_coding	Coding	0.048360983199814966	0.020325630620212087	44.41399104270485	stop_codon-protein_coding-Coding	stop_codon	38545.0	3	138	58	138.0	58.0	138	58	danio_rerio	2853540	Segment	146	38487	868649	641084	626287	99	717421	0.05369643722681254	0.010694069932378042	Drer
protein_coding	Coding	0.0018261638141987891	0.0036523276283975782	23.065909904382057	stop_codon-protein_coding-Coding	stop_codon	13038.0	3	1	2	1.0	2.0	1	2	dictyostelium_discoideum	547596	Segment	17	13038	235093	64503	61805	4	186191	0.0032828479729666597	0.0014453376207302759	Ddis
protein_coding	Coding	0.025000322584807548	0.029032632679131344	45.84438186299178	stop_codon-protein_coding-Coding	stop_codon	30576.0	3	62	72	62.0	72.0	62	72	drosophila_melanogaster	2479968	Segment	36	30550	734559	567561	569365	0	608483	0.032873152225624515	0.008222753281400324	Dmel
protein_coding	Coding	0.02187705097352877	0.007292350324509589	33.563771603587846	stop_codon-protein_coding-Coding	stop_codon	3265.0	3	3	1	3.0	1.0	3	1	enterococcus_faecalis_v583	137130	Segment	14	3265	53062	19010	27016	0	38042	0.012346118688937166	0.010290854663348963	Efae
protein_coding	Coding	0.16087516087516088	0.08618312189740761	48.004573451002024	stop_codon-protein_coding-Coding	stop_codon	4140.0	3	28	15	28.0	15.0	28	15	escherichia_coli_str_k_12_substr_mg1655	174048	Segment	17	4140	48649	37518	46033	0	41848	0.1260277838350928	0.02844334206668544	Ecol
protein_coding	Coding	0.01483459427384661	0.0	29.207832665776593	stop_codon-protein_coding-Coding	stop_codon	1605.0	3	1	0	1.0	0.0	1	0	francisella_tularensis_subsp_tularensis_schu_s4	67410	Segment	21	1605	26198	8257	11432	0	21523	0.005899338653087838	0.007616664566188208	Ftul
protein_coding	Coding	0.24066392752639956	0.2766001700982149	48.22491296350947	stop_codon-protein_coding-Coding	stop_codon	27738.0	3	442	508	442.0	508.0	442	508	gallus_gallus	1836586	Segment	38	27692	505145	427998	457694	72	445677	0.24781980177933133	0.0100497522689723	Ggal
protein_coding	Coding	0.1270621671100877	0.1166897453051826	52.058147796638295	stop_codon-protein_coding-Coding	stop_codon	12768.0	3	98	90	98.0	90.0	98	90	gasterosteus_aculeatus	771276	Segment	21	12761	202284	202199	199313	16	167464	0.13943181034628355	0.01310418612108088	Gacu
protein_coding	Coding	0.5827505827505828	0.4925629925629926	57.78318903318903	stop_codon-protein_coding-Coding	stop_codon	3432.0	3	84	71	84.0	71.0	84	71	geobacter_sulfurreducens_pca	144144	Segment	14	3432	33132	37674	45617	0	27721	0.5522578196996801	0.03942292214637196	Gsul
protein_coding	Coding	0.05572893446277307	0.01393223361569327	34.33041685242978	stop_codon-protein_coding-Coding	stop_codon	1709.0	3	4	1	4.0	1.0	4	1	haemophilus_influenzae_rd_kw20	71776	Segment	13	1709	25972	10469	14172	1	21162	0.029128084892477014	0.023931330457156032	Hinf
protein_coding	Coding	0.3606170950094113	0.1319330835400285	64.2056748817	stop_codon-protein_coding-Coding	stop_codon	2707.0	3	41	15	41.0	15.0	41	15	halobacterium_salinarum_r1	113694	Segment	12	2707	22775	35511	37487	0	17921	0.30436655551560066	0.05051838086334152	Hsal
protein_coding	Coding	0.09383733423355516	0.14220113483442234	49.52549523761077	stop_codon-protein_coding-Coding	stop_codon	63415.0	3	484	733	484.0	733.0	487	738	homo_sapiens	5189832	Segment	171	63263	1377894	1295691	1274599	0	1241648	0.10037575762253978	0.005196712888113742	Hsap
protein_coding	Coding	0.7133939718209382	0.3566969859104691	51.9558884727424	stop_codon-protein_coding-Coding	stop_codon	1602.0	3	48	24	48.0	24.0	48	24	hyperthermus_butylicus_dsm_5456	67284	Segment	13	1602	18979	14936	20022	0	13347	0.6998450165421684	0.05357226291216703	Hbut
protein_coding	Coding	0.0150407604608489	0.05264266161297115	36.145203501489036	stop_codon-protein_coding-Coding	stop_codon	3166.0	3	2	7	2.0	7.0	2	7	legionella_pneumophila_str_paris	132972	Segment	13	3166	46414	21333	26730	0	38495	0.029294504385955704	0.012553677806521566	Lpne
protein_coding	Coding	0.3865647281161412	0.12026458208057728	58.20147180940928	stop_codon-protein_coding-Coding	stop_codon	8315.0	3	135	42	135.0	42.0	135	42	leishmania_major	349230	Segment	19	8315	77842	95063	108194	1	68130	0.4214587707574604	0.03196954193973806	Lmaj
protein_coding	Coding	0.0	0.0	27.532829287703944	stop_codon-protein_coding-Coding	stop_codon	1795.0	3	0	0	0.0	0.0	0	0	methanobrevibacter_smithii_atcc_35061	75390	Segment	9	1795	31168	7729	13028	0	23465	0.010611486934606711	0.00838911701861886	Msmi
protein_coding	Coding	0.11013215859030838	0.06817705055590519	41.01006922592826	stop_codon-protein_coding-Coding	stop_codon	4540.0	3	21	13	21.0	13.0	21	13	methanosarcina_acetivorans_c2a	190680	Segment	11	4540	63848	32041	46157	0	48634	0.10725384303911092	0.015851812810818825	Mace
protein_coding	Coding	0.09445996869064728	0.11188462310931037	45.15278212120406	stop_codon-protein_coding-Coding	stop_codon	16410.0	3	103	122	103.0	122.0	103	122	monodelphis_domestica	1090409	Segment	27	16370	320777	243719	248631	376	276906	0.08964277568710535	0.0033125674572226827	Mdom
protein_coding	Coding	0.07707433058752808	0.08274535156721242	49.082557692327526	stop_codon-protein_coding-Coding	stop_codon	47974.0	3	294	312	294.0	312.0	299	321	mus_musculus	3879372	Segment	176	47889	1043538	954243	949852	4	931735	0.07778822354086566	0.004117242985079319	Mmus
protein_coding	Coding	0.2962857616914361	0.14221716561188938	64.13164568963474	stop_codon-protein_coding-Coding	stop_codon	4018.0	3	50	24	50.0	24.0	50	24	mycobacterium_tuberculosis_h37rv	168756	Segment	10	4018	31266	52111	56115	0	29264	0.3009298687467856	0.006311465433616463	Mtub
protein_coding	Coding	0.0	0.06921373200442968	35.921926910299	stop_codon-protein_coding-Coding	stop_codon	688.0	3	0	2	0.0	2.0	0	2	mycoplasma_pneumoniae_m129	28896	Segment	10	688	10432	5054	5326	0	8084	0.0	0.0	Mpne
protein_coding	Coding	0.4806724217445811	0.17213269157069455	67.7189495358913	stop_codon-protein_coding-Coding	stop_codon	7331.0	3	148	53	148.0	53.0	148	53	myxococcus_xanthus_dk_1622	307902	Segment	13	7331	51248	101113	107395	0	48146	0.4577944084594721	0.01707074446362183	Mxan
protein_coding	Coding	0.0	0.0058439205694316215	31.481005310175824	stop_codon-protein_coding-Coding	stop_codon	536.0	3	0	1	0.0	1.0	0	3	nanoarchaeum_equitans_kin4_m	513354	Segment	8	536	177223	80274	81335	0	174522	0.0003895947046287747	0.0008213377539783151	Nequ
protein_coding	Coding	0.21202823717229166	0.13719474169971813	47.95829279852328	stop_codon-protein_coding-Coding	stop_codon	1909.0	3	17	11	17.0	11.0	17	11	neisseria_meningitidis_z2491	80178	Segment	22	1909	23498	17788	20664	0	18228	0.20155734885229207	0.029134002120489062	Nmen
protein_coding	Coding	1.4082355816226786	0.9561339198435972	50.70167399804496	stop_codon-protein_coding-Coding	stop_codon	5080.0	3	461	313	461.0	313.0	461	313	neurospora_crassa	327360	Segment	24	5080	83173	61678	104299	0	78210	1.3950865960069172	0.020776784890141002	Ncra
protein_coding	Coding	0.07836599770601352	0.12111108736383908	46.853605192103565	stop_codon-protein_coding-Coding	stop_codon	2070.0	3	11	17	11.0	17.0	11	17	ornithorhynchus_anatinus	140367	Segment	26	2063	39739	32509	33258	39	34822	0.102474327905635	0.01922063309813004	Oana
protein_coding	Coding	0.16984113222245373	0.08314127805937258	47.66644754464719	stop_codon-protein_coding-Coding	stop_codon	40331.0	3	525	257	525.0	257.0	525	257	oryza_sativa	3091124	Segment	27	40276	798916	708325	765104	8	818771	0.17237219726047764	0.004029931556939729	Osat
protein_coding	Coding	0.14271763352429967	0.14815104596811818	49.14887405205064	stop_codon-protein_coding-Coding	stop_codon	47092.0	3	394	409	394.0	409.0	394	409	pan_troglodytes	2760696	Segment	56	47019	739359	681867	674984	32	664454	0.13700863343585912	0.00392855901046671	Ptro
protein_coding	Coding	0.12074491563284424	0.07498110193002548	44.38347571543972	stop_codon-protein_coding-Coding	stop_codon	85856.0	3	806	499	806.0	499.0	810	503	physcomitrella_patens	6708357	Segment	18	85806	1814369	1400054	1577348	300	1916286	0.12079830513755196	0.0022150832429494558	Ppat
protein_coding	Coding	0.11118798181458786	0.1138353147149352	49.33887273035326	stop_codon-protein_coding-Coding	stop_codon	17113.0	3	126	129	126.0	129.0	126	129	pongo_abelii	1133216	Segment	22	17071	304649	281129	277987	942	268509	0.12432778900827583	0.007236757450597221	Pabe
protein_coding	Coding	0.4204368887670231	0.2741979709350151	47.187642811443204	stop_codon-protein_coding-Coding	stop_codon	2605.0	3	46	30	46.0	30.0	46	30	pyrobaculum_aerophilum_str_im2	109410	Segment	11	2605	31780	21405	30223	0	26002	0.4377389932895892	0.04010812182585782	Paer
protein_coding	Coding	0.2657423454650491	0.196418255343732	40.60196418255344	stop_codon-protein_coding-Coding	stop_codon	2061.0	3	23	17	23.0	17.0	23	17	pyrococcus_horikoshii_ot3	86550	Segment	16	2061	27917	13688	21453	0	23492	0.21313118872711168	0.04217926862534144	Phor
protein_coding	Coding	0.02173062714589943	0.007243542381966476	37.90618163906878	stop_codon-protein_coding-Coding	stop_codon	6572.0	3	6	2	6.0	2.0	6	2	saccharomyces_cerevisiae	276108	Segment	32	6572	94264	47736	56926	0	77182	0.02312879928009296	0.0019199376511660443	Scer
protein_coding	Coding	0.0063303960295756105	0.0063303960295756105	33.920161045274995	stop_codon-protein_coding-Coding	stop_codon	2066.0	3	1	1	1.0	1.0	1	1	schizosaccharomyces_pombe	157968	Segment	41	2066	50489	25797	27786	0	53896	0.00632222364233471	2.584335760214584e-05	Spom
protein_coding	Coding	0.040970573373419465	0.03121567495117673	37.892268852804435	stop_codon-protein_coding-Coding	stop_codon	32803.0	3	84	64	84.0	64.0	84	64	solanum_lycopersicum	2050252	Segment	27	32781	628988	355428	421459	75	644302	0.04387284993904033	0.0017225468859485896	Slyc
protein_coding	Coding	0.0	0.03629500580720093	29.686592624854818	stop_codon-protein_coding-Coding	stop_codon	2624.0	3	0	4	0.0	4.0	0	4	staphylococcus_aureus_subsp_aureus_n315	110208	Segment	16	2624	45111	13643	19074	0	32380	0.004536875725900115	0.006416111182369223	Saur
protein_coding	Coding	0.011204481792717087	0.0	35.34117647058824	stop_codon-protein_coding-Coding	stop_codon	2125.0	3	1	0	1.0	0.0	1	0	streptococcus_pneumoniae_tigr4	89250	Segment	13	2125	32323	13167	18375	0	25385	0.011178424858315418	0.009148792149815364	Spne
protein_coding	Coding	0.06362031396624943	0.07157285321203061	34.169675377347986	stop_codon-protein_coding-Coding	stop_codon	2994.0	3	8	9	8.0	9.0	8	9	sulfolobus_solfataricus_p2	125746	Segment	12	2994	46480	15880	27087	0	36299	0.07937743594078914	0.012650774118345027	Ssol
protein_coding	Coding	0.16109285392100006	0.08054642696050003	43.62877762742445	stop_codon-protein_coding-Coding	stop_codon	1478.0	3	10	5	10.0	5.0	10	5	thermoplasma_acidophilum_dsm_1728	62076	Segment	7	1478	20212	11137	15946	0	14781	0.17199471915146775	0.008446511311594651	Taci
protein_coding	Coding	1.6278500675610974	1.0107565778974137	66.3630850418666	stop_codon-protein_coding-Coding	stop_codon	2238.0	3	153	95	153.0	95.0	153	95	thermus_thermophilus_hb8	93989	Segment	11	2238	15408	28655	33719	0	16207	1.6017210541972786	0.013895234873321869	Tthe
protein_coding	Coding	0.026873051703751483	0.026873051703751483	47.41682790497689	stop_codon-protein_coding-Coding	stop_codon	3761.0	3	4	4	4.0	4.0	4	4	vibrio_cholerae_o1_biovar_el_tor_str_n16961	148848	Segment	15	3544	39057	34859	35720	0	39212	0.04157511080446668	0.008927186639873316	Vcho
protein_coding	Coding	0.06229150421746853	0.04282540914950962	41.053716411252964	stop_codon-protein_coding-Coding	stop_codon	26526.0	3	112	77	112.0	77.0	112	77	vitis_vinifera	1797998	Segment	28	26526	520307	342082	396063	559	538987	0.0654267512150577	0.002730197764783328	Vvin
protein_coding	Coding	0.03984857541342897	0.019924287706714484	33.57640964335525	stop_codon-protein_coding-Coding	stop_codon	1195.0	3	2	1	2.0	1.0	2	1	wolbachia_endosymbiont_of_drosophila_melanogaster	50190	Segment	10	1195	18285	6574	10278	0	15053	0.039755904307816343	0.00029305176702190954	Wend
protein_coding	Coding	0.0474293302978562	0.035571997723392146	45.40172642762284	stop_codon-protein_coding-Coding	stop_codon	4016.0	3	8	6	8.0	6.0	8	6	yersinia_pestis_biovar_microtus_str_91001	168672	Segment	15	4016	49099	35226	41354	0	42993	0.06391929513397132	0.011636745559087436	Ypes
nonsense_mediated_decay	Coding	0.03470010434817094	0.02478578882012209	45.192920187281416	three_prime_utr-nonsense_mediated_decay-Coding	three_prime_utr	2479.0	3	13	9	14.0	10.0	14	10	danio_rerio	403457	Segment	148	666	115050	89874	92460	0	106073	0.03690864068360288	0.006241357146670956	Drer
nonsense_mediated_decay	Coding	0.05391074474291728	0.09682997842174462	47.67568505610439	three_prime_utr-nonsense_mediated_decay-Coding	three_prime_utr	85840.0	3	797	1306	879.0	1417.0	927	1665	homo_sapiens	17195088	Segment	175	15714	4638485	4083097	4114779	0	4358727	0.05749926750468187	0.0029741164806870303	Hsap
nonsense_mediated_decay	Coding	0.03781379762452323	0.08017925607422055	47.787291786317965	three_prime_utr-nonsense_mediated_decay-Coding	three_prime_utr	38547.0	3	304	558	317.0	582.0	324	687	mus_musculus	8568301	Segment	180	7187	2281589	2047550	2047009	0	2192153	0.0399342001911245	0.0017580385415249151	Mmus
protein_coding	Coding	0.002499057200920272	0.058549340135846374	38.179251184880364	three_prime_utr-protein_coding-Coding	three_prime_utr	5307.0	3	21	431	21.0	431.0	21	492	anolis_carolinensis	8403169	Segment	29	4403	2532385	1581932	1626335	1741	2660776	0.0038793336243023654	0.0010455267071801863	Acar
protein_coding	Coding	0.0023751232307240512	0.03545719680152334	28.28384962009056	three_prime_utr-protein_coding-Coding	three_prime_utr	7325.0	3	12	155	12.0	155.0	14	209	apis_mellifera	5894431	Segment	20	6313	2130195	811797	855375	90	2096974	0.00264627133698049	0.0005996914319352037	Amel
protein_coding	Coding	0.003836733017321947	0.006695475265522614	33.93606904434277	three_prime_utr-protein_coding-Coding	three_prime_utr	48308.0	3	46	84	48.0	86.0	51	89	arabidopsis_thaliana	13292559	Segment	39	42306	4022809	2106007	2404965	0	4758778	0.004783245211938946	0.0009066098336130067	Atha
protein_coding	Coding	0.011639914263717223	0.0432339672652354	43.70937462066351	three_prime_utr-protein_coding-Coding	three_prime_utr	3058.0	3	7	26	7.0	26.0	7	26	aspergillus_nidulans	601379	Segment	24	3054	147209	130370	132489	0	191311	0.017786559110915028	0.005552863378774772	Anid
protein_coding	Coding	0.0017418022079084786	0.002264342870281022	31.796756067567998	three_prime_utr-protein_coding-Coding	three_prime_utr	28202.0	3	7	13	7.0	13.0	10	13	caenorhabditis_elegans	5741180	Segment	54	25948	1595789	1108215	717294	0	2319882	0.0030647218068757314	0.0013330370026373595	Cele
protein_coding	Coding	1.0759818057931396	1.0529516434103041	57.433716826549635	three_prime_utr-protein_coding-Coding	three_prime_utr	18692.0	3	9603	10270	9603.0	10270.0	17053	16688	chlamydomonas_reinhardtii	15848781	Segment	18	18692	3045702	3727939	5374605	277044	3423491	1.0769718594790787	0.008464698110849376	Crei
